Z-Curve_X,Z-Curve_Y,Z-Curve_Z,gcContent,AT/GC,GC skew,AT skew,label
-26,-1304,-574,54.16908774,0.171359614,-0.210776545,0.846071333,1
-104,-110,-692,56.97299476,0.001061196,-0.050117096,0.755217545,1
-392,-52,-920,58.46833579,-0.053526448,-0.098404255,0.710327456,1
-24,120,-496,60.03236246,-0.04851752,0.048582996,0.665768194,1
-28,94,-678,64.00826446,-0.039380245,0.037887486,0.562298257,1
-423,171,-1635,61.88399477,-0.069767442,-0.04805492,0.615926709,1
-145,15,-467,64.40468846,-0.076628352,-0.112651646,0.552681992,1
-95,189,-777,61.15417743,-0.066666667,0.03473762,0.635211268,1
-116,678,-1910,61.93153423,-0.080088763,0.092221858,0.614686302,1
-91,201,-569,55.18120561,-0.048184818,0.022348639,0.812211221,1
322,84,880,38.72373142,0.078755791,0.084901715,1.582395764,1
-214,-416,2438,39.50223906,0.022018749,-0.044839858,1.531502071,1
428,226,396,39.27410618,0.139310345,0.291703836,1.546206897,1
48,-94,-234,52.55458515,0.0294973,-0.010584445,0.902783548,1
-89,185,285,42.88567149,-0.159487776,0.041958042,1.331781141,1
-76,98,20,49.40688019,-0.104441777,0.012895662,1.024009604,1
-181,163,-219,53.96595436,-0.115436242,-0.007081039,0.853020134,1
-1,123,-199,60.06066734,-0.104377104,0.15443038,0.664983165,1
-117,-5,-845,65.20331054,-0.030905077,-0.063081696,0.533664459,1
-4,66,-428,60.18078021,-0.027667984,0.037037037,0.661660079,1
70,92,206,44.01162791,-0.014531044,0.08411215,1.272126816,1
-40,104,-674,61.67706168,-0.040449438,0.028933092,0.621348315,1
-88,84,-360,61.87335092,-0.091684435,-0.003460208,0.616204691,1
-307,-265,1057,46.59186174,-0.002906574,-0.034532722,1.146297578,1
-85,75,-217,55.05356311,-0.067681895,-0.005181347,0.81641286,1
-126,40,-368,63.43065693,-0.095512083,-0.085828343,0.576524741,1
289,77,275,44.78969307,0.089678511,0.125600549,1.232656514,1
-275,435,-245,51.45746579,-0.082080925,0.019607843,0.943352601,1
-46,-500,2476,32.46955537,0.098996947,-0.057244705,2.079808112,1
265,131,1099,39.94510522,0.030691709,0.060329068,1.503435639,1
46,198,-602,59.25015366,-0.039419087,0.092006033,0.687759336,1
3,-39,-679,65.52354824,0.014654571,-0.023872679,0.526168876,1
-288,240,-2234,63.69879814,-0.050827878,-0.008108108,0.569888333,1
181,-57,1465,38.55289889,0.048236725,0.015768057,1.59383867,1
-172,-248,1470,36.48400147,0.019153226,-0.060799074,1.740927419,1
-18,-120,950,37.73243802,0.034907598,-0.02861883,1.650239562,1
-47,-25,213,45.12139258,-0.011167513,-0.030050083,1.216243655,1
-3,-69,-1437,62.51524125,0.009194762,-0.016728625,0.599609919,1
1053,409,1711,37.02017903,0.131967213,0.176102144,1.701229508,1
122,-20,452,45.99432825,0.027360308,0.016737775,1.174181118,1
211,77,653,42.55755642,0.035886449,0.057142857,1.349758972,1
-191,-183,973,41.31405106,-0.001728608,-0.056890782,1.42048401,1
-1,-17,229,43.6565097,0.010152284,-0.008849558,1.290609137,1
-197,-43,-401,55.84718577,-0.040208877,-0.079260238,0.790600522,1
114,108,-354,53.20884699,0.001022147,0.043006587,0.879386712,1
-81,-5,-45,50.68451476,-0.022809124,-0.026526835,0.972989196,1
155,-53,703,40.16783217,0.072423398,0.023842917,1.489554318,1
194,-48,-176,54.79825518,0.12039801,0.088057901,0.824875622,1
123,87,-631,58.59907332,0.008372093,0.069124424,0.706511628,1
33,33,-31,51.36323659,0,0.059674503,0.946917808,1
-341,183,-929,60.28792913,-0.096252755,-0.044060234,0.658706833,1
74,94,-268,57.99522673,-0.010288066,0.119318182,0.724279835,1
109,697,-2159,64.06148235,-0.059780399,0.146067416,0.561000407,1
5,-3,615,42.43170071,0.002320186,0.000427533,1.356728538,1
159,-119,-251,53.79039565,0.078046042,0.013071895,0.859067939,1
143,47,-441,58.51022771,0.031662269,0.088372093,0.709102902,1
-23,87,-619,59.93579454,-0.029459025,0.025641026,0.668452062,1
-181,3,-823,57.43182229,-0.028930818,-0.037759864,0.741194969,1
170,64,-54,50.5859375,0.022737023,0.051383399,0.976833977,1
-101,-13,-431,59.70283656,-0.033182504,-0.063687151,0.674962293,1
115,-219,859,41.58667973,0.07866227,-0.017437961,1.404616109,1
103,-69,-285,57.6,0.07962963,0.021383648,0.736111111,1
-23,13,-351,60.61705989,-0.017964072,-0.007680492,0.649700599,1
-10,-212,1196,35.83609664,0.066754792,-0.040974529,1.790482485,1
138,74,424,43.0171278,0.024502297,0.061271676,1.324655436,1
108,-80,226,45.62354764,0.079796265,0.00997151,1.191850594,1
113,5,1311,40.29607698,0.019838354,0.014629308,1.481631154,1
59,-13,419,41.1341515,0.037037037,0.016534867,1.431069959,1
219,81,935,43.2724133,0.022946458,0.03805175,1.310941137,1
-133,149,-739,67.11440482,-0.097308489,0.011267606,0.489993099,1
0,-12,202,44.59893048,0.007194245,-0.005791506,1.242206235,1
-85,-101,477,38.6913229,0.009803922,-0.071925754,1.584558824,1
290,228,382,45.19133938,0.017270195,0.118971061,1.21281337,1
-143,-23,117,46.80851064,-0.06993007,-0.085128205,1.136363636,1
-250,210,-1758,63.91263058,-0.056958891,-0.00877193,0.564635958,1
22,-92,-268,56.80203046,0.050938338,-0.041128085,0.760500447,1
76,12,-626,61.02889359,0.018475751,0.039783002,0.638568129,1
-87,163,-2017,62.8422259,-0.025329281,0.013022618,0.591286727,1
75,1,-389,60.2530311,0.032370954,0.050397878,0.659667542,1
747,639,1559,38.9259838,0.019708029,0.161200279,1.568978102,1
-290,-364,2000,41.67083125,0.007395563,-0.046694274,1.399760144,1
168,40,-462,53.85642738,0.01983881,0.037626628,0.856788593,1
-206,38,-520,65.97051597,-0.113594041,-0.151624549,0.515828678,1
-116,-6,-822,65.4047976,-0.031518625,-0.066088841,0.528939828,1
266,126,438,44.94693124,0.035934292,0.082145851,1.224845996,1
305,61,613,41.14417798,0.085674157,0.089837997,1.430477528,1
-160,512,-1218,62.15568862,-0.107899807,0.092827004,0.608863198,1
-136,-286,68,49.47319492,0.023488882,-0.064704079,1.021296586,1
-191,-97,-349,55.51342812,-0.026750142,-0.102272727,0.801365965,1
10,-60,-106,52.28448276,0.028854081,-0.022583559,0.912613355,1
278,8,206,46.12198795,0.110204082,0.099930119,1.168163265,1
234,68,568,40.26730637,0.070638298,0.086632243,1.483404255,1
262,-82,-220,52.51371115,0.074847694,0.043310876,0.904264578,1
67,35,145,46.74742037,0.015355086,0.042965459,1.13915547,1
698,132,-152,51.18049084,0.085887709,0.132039453,0.953869499,1
-73,13,-331,58.60634425,-0.038154392,-0.037688442,0.706299911,1
-413,607,-1057,62.14663296,-0.188609467,0.058894961,0.609097633,1
-250,-488,530,46.34180011,0.035448317,-0.094931824,1.157879059,1
94,-2,126,47.87878788,0.033755274,0.029715762,1.088607595,1
76,-72,414,41.52334152,0.072978304,0.00140056,1.408284024,1
0,132,1112,40.90909091,-0.026378897,0.018262313,1.444444444,1
1135,-309,745,47.98485258,0.081397971,0.042953718,1.083990981,1
92,-48,730,35.66378633,0.077092511,0.013431013,1.803964758,1
78,-14,372,46.30659253,0.019725557,0.01183432,1.159519726,1
22,-42,606,44.76683938,0.012345679,-0.003126954,1.233796296,1
26,68,1026,40.98735067,-0.009001286,0.01399226,1.439777111,1
91,-47,-1315,58.47403016,0.015208287,0.006828057,0.710160899,1
79,71,-87,54.38066465,0.007407407,0.165562914,0.838888889,1
371,-57,1957,36.9828389,0.076978417,0.03314334,1.703956835,1
82,-174,966,41.34718739,0.055459272,-0.014050092,1.418544194,1
-112,-56,134,48.37615124,-0.014028056,-0.03943662,1.067134269,1
132,-168,0,50,0.121555916,-0.01458671,1,1
-104,-42,-692,56.87872763,-0.010835372,-0.033656063,0.758126529,1
292,126,68,48.93683552,0.053035144,0.127985303,1.043450479,1
-46,-56,-300,58.28729282,0.004739336,-0.067549669,0.71563981,1
-104,-40,-258,57.03380589,-0.030592734,-0.091370558,0.75334608,1
182,-90,636,37.30031949,0.145610278,0.029299363,1.680942184,1
-24,-448,1292,39.54015544,0.086814087,-0.063202999,1.529074529,1
-84,-2,-1178,61.11320755,-0.012658228,-0.020863658,0.636307502,1
-139,-351,2789,36.17801566,0.029041096,-0.038049387,1.764109589,1
113,-31,763,35.94843462,0.073770492,0.023576768,1.781762295,1
97,11,47,48.75066454,0.046892039,0.056016598,1.051254089,1
274,302,618,43.36055006,-0.006937562,0.109256449,1.306243806,1
78,100,-644,56.12400152,-0.00372755,0.03857824,0.781768892,1
187,-39,-177,51.65327854,0.040867993,0.028593509,0.935985533,1
-102,228,-256,54.72324723,-0.111260958,0.051344743,0.827376939,1
26,40,332,39.81595092,-0.010785824,0.033639144,1.51155624,1
274,-30,828,42.25878833,0.067256637,0.039507772,1.366371681,1
-339,-157,1315,40.90971934,-0.030753633,-0.058025269,1.444406894,1
95,-19,107,45.88777863,0.095477387,0.053977273,1.179229481,1
89,-245,2585,37.25722173,0.044191585,-0.012256442,1.684043398,1
-7,-85,-439,56.27322092,0.019807009,-0.030065359,0.777044185,1
840,-488,-2752,64.83398016,0.110409046,0.053954629,0.542401064,1
440,-170,2390,38.09286568,0.079780277,0.021728634,1.625163484,1
-222,-2,1168,41.38643068,-0.039201711,-0.028183191,1.416250891,1
-65,-395,1493,38.17893903,0.068436333,-0.058913934,1.619245127,1
-204,184,-2106,61.61482462,-0.034729681,-0.002873563,0.622986037,1
-145,-105,-709,55.82388697,-0.005885815,-0.046485682,0.791347852,1
-8,-192,-68,50.5952381,0.03183391,-0.035435861,0.976470588,1
711,373,1247,41.41775637,0.056164839,0.127349624,1.414423396,1
-90,2,-576,58.87792848,-0.02408377,-0.032983508,0.698429319,1
-480,-482,2962,39.51727067,0.000179115,-0.056290228,1.530539137,1
50,50,-468,60.54054054,0,0.057077626,0.651785714,1
5,217,-373,53.90575916,-0.041181041,0.050431622,0.855089355,1
-16,-8,772,42.26762821,-0.001895735,-0.004163775,1.365876777,1
323,169,215,48.56685775,0.021136426,0.063763608,1.059017293,1
-78,-12,-56,52.80561122,-0.062618596,-0.095541401,0.89373814,1
-59,201,-919,67.26794438,-0.072625698,0.081515499,0.486592179,1
-21,-93,-653,61.27806563,0.020293123,-0.050847458,0.631905299,1
-51,25,-237,53.66306028,-0.021889401,-0.008672448,0.863479263,1
-26,16,-256,66.88654354,-0.041420118,-0.019920319,0.495069034,1
-45,19,-195,53.63128492,-0.022222222,-0.010441767,0.864583333,1
399,-143,2191,40.35396672,0.059131573,0.018895778,1.478071132,1
-242,252,-398,57.03677511,-0.153130812,0.004115226,0.753254805,1
-61,-193,1197,34.18758256,0.051004637,-0.050983541,1.92503864,1
-74,536,-916,57.72865339,-0.089155218,0.092215569,0.732242034,1
-36,-208,-540,59.06040268,0.048863636,-0.1,0.693181818,1
86,-198,-540,55.90551181,0.055555556,-0.027777778,0.788732394,1
81,21,-343,59.67287084,0.028355388,0.071328671,0.675803403,1
209,91,541,38.06793119,0.068366165,0.106837607,1.626882966,1
11,89,471,38.13602015,-0.051519155,0.040716612,1.622192867,1
-32,258,-30,50.49537649,-0.094833224,0.075383589,0.980379333,1
42,-120,858,39.99533582,0.047230321,-0.015157404,1.500291545,1
29,-137,1001,36.90818729,0.058823529,-0.02238806,1.709425939,1
-5,87,-349,59.15049816,-0.040780142,0.052631579,0.690602837,1
80,36,218,37.96909492,0.063953488,0.103202847,1.63372093,1
43,-13,-127,55.66458519,0.044871795,0.030181087,0.796474359,1
539,-49,957,45.41183239,0.062077703,0.043035307,1.202069257,1
-2,-58,-224,56.61938534,0.029227557,-0.040871935,0.766179541,1
-95,-53,-787,60.09233137,-0.008962868,-0.047557841,0.664105847,1
594,622,1422,44.04622341,-0.002661597,0.090990721,1.270342205,1
164,-26,90,48.79679144,0.052054795,0.036031332,1.049315068,1
716,462,-88,50.61641917,0.035150844,0.167092199,0.97564351,1
164,142,-548,59.26301555,0.006274957,0.126970954,0.687393041,1
-358,74,-796,56.73207037,-0.064400716,-0.055512119,0.762671437,1
-55,-69,955,45.3609249,0.00149925,-0.011024182,1.204540587,1
-30,-26,222,35.12064343,-0.007633588,-0.05785124,1.847328244,1
211,311,385,47.58074651,-0.01320655,0.062574922,1.101690438,1
-18,8,-122,53.48970252,-0.013903743,-0.006150062,0.869518717,1
254,122,-682,62.31046931,0.038238702,0.180076628,0.604866744,1
122,-234,688,43.25490196,0.08068903,-0.01935038,1.3118767,1
376,20,670,43.59954146,0.078001753,0.067073171,1.293602103,1
0,-124,770,38.25503356,0.049441786,-0.030632411,1.614035088,1
270,150,118,47.55592378,0.052264808,0.165876777,1.102787456,1
-212,-336,652,40.97452935,0.041891892,-0.128517824,1.440540541,1
-2,-28,-492,62.04701273,0.010260458,-0.019354839,0.611681137,1
-1,-7,109,46.69095325,0.00390117,-0.004555809,1.141742523,1
-4,-36,330,42.81984334,0.016260163,-0.0152207,1.335365854,1
-23,-193,787,37.12790317,0.074889868,-0.056191467,1.69339207,1
-23,-169,269,45.35405872,0.055597867,-0.06068268,1.204874334,1
113,23,7,49.75438596,0.063469676,0.094972067,1.009873061,1
-96,-70,1168,36.24587847,-0.008447044,-0.030661249,1.758934373,1
-17,1,-87,53.25842697,-0.012658228,-0.012820513,0.877637131,1
-96,-22,-314,54.79828851,-0.020635806,-0.039891819,0.824874512,1
91,-23,-687,63.15587897,0.034566404,0.035343035,0.583383869,1
16,-70,-354,60.8190709,0.04321608,-0.042121685,0.644221106,1
34,-100,678,39.3663739,0.053386454,-0.017071909,1.540239044,1
-47,-487,2839,35.93858346,0.060639471,-0.041286532,1.782524807,1
40,-18,-576,57.63925729,0.013345605,0.006887915,0.73492867,1
-171,71,153,47.91154791,-0.068945869,-0.026205451,1.087179487,1
17,-651,2723,34.95746326,0.105562579,-0.053847461,1.860619469,1
74,102,180,47.96931408,-0.006585136,0.038161318,1.08466604,1
-10,28,-68,51.45423439,-0.015793849,0.007929515,0.943474647,1
647,347,39,49.4471222,0.086009174,0.27874369,1.022362385,1
109,-145,507,45.01866771,0.055434308,-0.006433167,1.221300742,1
1015,313,-1191,59.52647576,0.094329481,0.262450593,0.679924751,1
216,-240,1494,39.20208153,0.084070796,-0.002853067,1.550884956,1
-217,-357,581,45.52595102,0.02368065,-0.081142211,1.196549391,1
86,-184,754,43.96220372,0.049180328,-0.014004001,1.274681239,1
-13,-23,115,42.74905422,0.014749263,-0.039647577,1.339233038,1
75,105,327,41.39926355,-0.01905972,0.080789946,1.415501906,1
-52,-4,-226,56.16139586,-0.023300971,-0.034825871,0.780582524,1
-117,231,-517,60.88421053,-0.12033195,0.061356297,0.642461964,1
-22,122,-1070,62.84205473,-0.02750191,0.032299742,0.591291062,1
456,20,1332,41.56534954,0.066422913,0.051582141,1.405850091,1
-133,-87,-33,50.45467071,-0.012561442,-0.061179088,0.981977062,1
11,-53,-25,50.41186161,0.020915033,-0.013953488,0.983660131,1
559,-41,1549,38.63202701,0.113981763,0.061946903,1.588525836,1
314,96,574,47.95117076,0.016227483,0.028116856,1.085454816,1
-22,-56,112,47.35599622,0.016949153,-0.034977578,1.111665005,1
-122,22,540,43.7150838,-0.038338658,-0.020678246,1.287539936,1
9,179,-487,58.00197174,-0.04815864,0.073552426,0.72407932,1
305,-393,-697,53.66803494,0.068444793,-0.009995457,0.863306531,1
290,-182,1540,40.50788955,0.071819842,0.011189391,1.4686549,1
2,64,450,41.91810345,-0.026563839,0.020408163,1.385604113,1
44,250,-548,54.80533146,-0.03296,0.057043073,0.82464,1
264,-42,758,36.16788321,0.154389506,0.063464837,1.764883956,1
101,-115,577,43.65236524,0.054435484,-0.002733307,1.290826613,1
-207,67,-291,57.98134942,-0.12961211,-0.091383812,0.724692526,1
-275,137,-15,50.14126954,-0.077385424,-0.026067246,0.994365139,1
70,150,-470,58.89477668,-0.025706941,0.101289134,0.697943445,1
-87,-35,-211,55.24093393,-0.023381295,-0.067702553,0.810251799,1
-146,-504,2712,36.8016352,0.047341973,-0.050053904,1.717270563,1
-67,-111,647,41.55572957,0.013819095,-0.039749888,1.406407035,1
104,22,-310,53.79901961,0.018678815,0.033421751,0.858769932,1
11,21,-43,50.86172345,-0.00394011,0.013050571,0.966115051,1
192,138,582,40.19541779,0.02263202,0.092957746,1.487845767,1
394,-56,1428,38.27586207,0.096525097,0.044958766,1.612612613,1
36,118,324,41.95630586,-0.04852071,0.065868263,1.383431953,1
158,14,356,40.02242152,0.100840336,0.080373832,1.49859944,1
-111,323,-971,64.03584851,-0.097968397,0.085209003,0.561625282,1
36,108,-534,56.55375552,-0.015625,0.040677966,0.768229167,1
107,-557,1055,40.17141792,0.153988868,-0.070071629,1.489332096,1
58,-100,112,47.11637487,0.086338798,-0.020447907,1.122404372,1
-6,-90,-494,54.02411209,0.012665862,-0.017009213,0.851025332,1
68,-44,-202,58.96980462,0.084337349,0.025974026,0.695783133,1
27,61,-361,58.79201169,-0.014084507,0.052009456,0.70091135,1
-242,-144,1182,40.25395778,-0.02007374,-0.05327077,1.484227776,1
390,60,-6,50.0695088,0.07635354,0.104408353,0.997223508,1
255,-7,667,41.23521682,0.08349267,0.055456172,1.425111536,1
-144,146,-556,61.02299762,-0.094217024,0.001017294,0.638726446,1
697,543,997,38.31731896,0.047094801,0.23556231,1.609785933,1
99,31,215,34.88045007,0.137096774,0.140388769,1.866935484,1
-156,42,-576,60.2637206,-0.05854524,-0.051121076,0.659373152,1
13,3,-131,52.79556125,0.004042037,0.007233273,0.894098626,1
458,262,-572,56.8948891,0.041525424,0.201342282,0.757627119,1
420,388,-270,51.57379343,0.003616637,0.097255657,0.938969259,1
84,-4,624,30.20304569,0.092436975,0.036363636,2.31092437,1
198,126,306,45.15516149,0.025245442,0.093533487,1.214586255,1
-196,118,-580,60.82897685,-0.096378146,-0.037178265,0.643953346,1
285,29,1163,39.26131117,0.060206961,0.047734874,1.547036689,1
187,29,211,42.87643484,0.124409449,0.127659574,1.332283465,1
16,-180,386,44.47624499,0.063063063,-0.042268041,1.248391248,1
-711,-797,981,46.63926002,0.006317027,-0.096815614,1.144116351,1
-124,-28,-1000,60.6202209,-0.0168185,-0.040992449,0.649614576,1
185,67,-709,56.7076632,0.019686353,0.05506993,0.763430097,1
5,-247,885,39.83459683,0.07266436,-0.04620084,1.510380623,1
248,174,-86,51.45074224,0.024262295,0.146629604,0.943606557,1
-195,-279,1719,40.0647324,0.012117715,-0.045708775,1.495960762,1
115,1,-89,55.66878981,0.130434783,0.166666667,0.796338673,1
68,32,-4,50.0462963,0.008325624,0.023169601,0.998149861,1
-111,-183,757,43.97004939,0.013043478,-0.041796986,1.274275362,1
77,-17,-123,52.59384226,0.037690457,0.026690391,0.901363272,1
-19,-271,1865,38.64051651,0.039722573,-0.028786976,1.587957125,1
-202,-152,-890,58.74606918,-0.008364001,-0.084325869,0.702241552,1
-10,-176,-674,62.5,0.04925816,-0.091988131,0.6,1
-46,-70,-432,56.84410646,0.006688963,-0.042584435,0.759197324,1
-277,45,729,41.06398627,-0.096119403,-0.048252912,1.435223881,1
9,511,-889,57.6783555,-0.075172207,0.106122449,0.733752621,1
-258,-80,724,46.5855499,-0.018019842,-0.029842839,1.146588378,1
47,-31,285,36.38968481,0.102362205,0.012012012,1.748031496,1
666,234,478,44.53089245,0.110996917,0.185643564,1.245632066,1
93,-91,-285,58.88958203,0.097457627,0.001517451,0.69809322,1
-281,375,-1155,60.05221932,-0.095072464,0.020479303,0.665217391,1
70,8,-186,59.08203125,0.051239669,0.093078759,0.692561983,1
87,-61,-1257,64.60608878,0.026618705,0.008535785,0.547841727,1
-3,-25,-91,52.72292041,0.012485812,-0.017721519,0.896708286,1
286,448,-308,53.17787866,-0.031431898,0.161745262,0.88048118,1
-135,-11,-519,59.31777379,-0.037530266,-0.064430715,0.685835351,1
-19,27,-219,54.50431921,-0.017358491,0.003616637,0.834716981,1
241,77,-1051,67.53420087,0.040513834,0.163412127,0.480731225,1
514,-80,546,46.04118329,0.093543307,0.058317657,1.171968504,1
98,122,-976,59.40632228,-0.003893576,0.052231719,0.683322518,1
658,226,1308,38.32142857,0.100652377,0.127967574,1.609506058,1
185,383,-679,56.45069352,-0.033322114,0.12390925,0.771457422,1
242,310,-80,50.92250923,-0.015398551,0.129699248,0.963768116,1
-339,5,-577,57.64238411,-0.079044118,-0.104440275,0.734834559,1
88,-154,-386,58.52473498,0.091320755,-0.03514377,0.708679245,1
215,201,-919,60.95351609,0.002737583,0.126984127,0.640594447,1
-59,-293,1099,39.98906905,0.053302961,-0.05343048,1.500683371,1
56,-146,-18,50.39473684,0.087902524,-0.039787798,0.984334204,1
69,-415,657,41.43862392,0.152201258,-0.076991544,1.413207547,1
342,100,628,40.87739686,0.085998579,0.108599509,1.44633973,1
